Tarih;Karar (Ordin) No;Dosya Numarası;Ek Bilgi;Kaynak Belge
11.06.2026;2018P;28579/2023;;Ordin-2018P-11.06.2026-art.11.pdf
11.06.2026;2018P;47820/2023;;Ordin-2018P-11.06.2026-art.11.pdf
11.06.2026;2018P;37090/2023;Copii minori: 2;Ordin-2018P-11.06.2026-art.11.pdf
11.06.2026;2018P;42088/2023;;Ordin-2018P-11.06.2026-art.11.pdf
11.06.2026;2018P;37460/2023;Copii minori: 2;Ordin-2018P-11.06.2026-art.11.pdf
11.06.2026;2018P;41224/2023;;Ordin-2018P-11.06.2026-art.11.pdf
11.06.2026;2018P;36782/2023;;Ordin-2018P-11.06.2026-art.11.pdf
11.06.2026;2018P;37415/2023;Copii minori: 2;Ordin-2018P-11.06.2026-art.11.pdf
11.06.2026;2017P;20935/2024;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;45509/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;3694/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;46407/2023;Copii minori: 2;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;46472/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;14907/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;25001/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;27590/2023;Copii minori: 2;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;4980/2022;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;34475/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;45302/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;13055/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;34947/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;7297/2024;Copii minori: 1;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;29900/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;35618/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;35597/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;19353/2022;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;24781/2023;Copii minori: 1;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;17173/2024;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;14749/2022;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;27507/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;48783/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;12255/2024;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;24924/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;12914/2024;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;37137/2022;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;29521/2022;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;45085/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;25033/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;1558/2024;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;14547/2021;Copii minori: 1;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;11391/2024;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;1179/2024;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;35018/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;24757/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;27595/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;45271/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;27575/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;8907/2024;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;24926/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;34426/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;3040/2024;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;26408/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;27804/2023;Copii minori: 3;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;14748/2022;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;34448/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;45075/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;18482/2024;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;1465/2024;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;2360/2024;Copii minori: 2;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;46448/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;18222/2024;Copii minori: 2;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;24130/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;46553/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;33078/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;41646/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;7921/2024;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;16573/2022;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;27741/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;32157/2023;;ordin-2017P-11.06.2026-art-11.pdf
11.06.2026;2017P;1152/2024;;ordin-2017P-11.06.2026-art-11.pdf
10.06.2026;2002P;22337/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;8971/2024;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;27051/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;9977/2024;Copii minori: 1;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;44404/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;18341/2024;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;25599/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;46186/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;33662/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;37617/2021;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;25671/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;18305/2024;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;6928/2024;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;8113/2024;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;7535/2024;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;36189/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;25575/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;6420/2024;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;46138/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;27515/2024;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;43854/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;25929/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;22338/2023;Copii minori: 1;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;13070/2024;Copii minori: 3;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;36192/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;13812/2024;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;13909/2024;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;1362/2024;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;22487/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;27059/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;37614/2021;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;7353/2024;Copii minori: 1;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;11508/2024;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;44205/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;36/2024;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;36484/2023;Copii minori: 2;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;25830/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;3069/2024;Copii minori: 1;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;43851/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;46376/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;42272/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;5599/2022;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;39730/2022;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;8810/2024;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;33994/2023;Copii minori: 1;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;33582/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;46030/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;5547/2024;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;4920/2024;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;33816/2023;Copii minori: 1;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;36518/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;34016/2023;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;25216/2024;;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2002P;45837/2023;Copii minori: 1;Ordin-2002-P-10.06.2026-art-11.pdf
10.06.2026;2000P;28174/2023;;ordin-2000-P-din-10.06.2026-art-11.pdf
10.06.2026;2000P;28309/2023;;ordin-2000-P-din-10.06.2026-art-11.pdf
10.06.2026;2000P;25443/2023;;ordin-2000-P-din-10.06.2026-art-11.pdf
10.06.2026;2000P;28413/2023;;ordin-2000-P-din-10.06.2026-art-11.pdf
10.06.2026;2000P;1109/2023;Copii minori: 1;ordin-2000-P-din-10.06.2026-art-11.pdf
10.06.2026;2000P;28201/2023;Copii minori: 1;ordin-2000-P-din-10.06.2026-art-11.pdf
10.06.2026;1992P;13512/2023;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26521/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26528/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26577/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26580/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;28871/2022;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;28867/2022;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;25638/2021;Copii minori: 2;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;31202/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;32898/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23264/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26535/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;32899/2021;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;4939/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;4942/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;32922/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;32915/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26540/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;4947/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;33466/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;33473/2021;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26552/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;35566/2022;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23265/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;32913/2021;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26546/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23268/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;31824/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;4944/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26541/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;13504/2023;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;31781/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;33444/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;33446/2021;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;13515/2023;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;31773/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26550/2021;Copii minori: 2;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;33475/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;13530/2023;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23275/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23258/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;29062/2021;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26561/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;33454/2021;Copii minori: 2;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;32904/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;28875/2022;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26530/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26548/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26536/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;25626/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;35568/2022;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26565/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;4931/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;31820/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;28866/2022;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;25644/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;25643/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;28860/2022;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26544/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26524/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;13521/2023;Copii minori: 2;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;13501/2023;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;28864/2022;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;29071/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;4932/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;13500/2023;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;31778/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23276/2021;Copii minori: 2;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;33471/2021;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26526/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;13528/2023;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;13522/2023;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;13526/2023;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;33464/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23269/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;33447/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;33449/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;32918/2021;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;32900/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;32909/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;29060/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;25628/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;25634/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;33460/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;29081/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23980/2022;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;25624/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;28877/2022;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;28882/2022;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;32901/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;4921/2021;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26545/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;31774/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;31805/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;4922/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;32906/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;35571/2022;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;35577/2022;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23251/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;32910/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;32902/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;31817/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;31809/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;25648/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26569/2021;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;35578/2022;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;35572/2022;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26558/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23984/2022;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;4929/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23280/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23271/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;15215/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;31777/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;35569/2022;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23991/2022;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;28861/2022;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26523/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;13502/2023;Copii minori: 2;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;13523/2023;Copii minori: 2;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;13525/2023;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;28878/2022;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;31205/2021;Copii minori: 2;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;31225/2021;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;4923/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;13519/2023;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23277/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;32890/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;13505/2023;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;28874/2022;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26553/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23278/2021;Copii minori: 2;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;31776/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;13520/2023;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;31224/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;4949/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;29077/2021;Copii minori: 2;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;29080/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23274/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23986/2022;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;32921/2021;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;31823/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;33474/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;33468/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26539/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;33448/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26549/2021;Copii minori: 2;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26559/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;29054/2021;Copii minori: 3;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;4936/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;13511/2023;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23259/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23260/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;28863/2022;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26537/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;32888/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;33469/2021;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;33458/2021;Copii minori: 2;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;25633/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26563/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23988/2022;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23282/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23255/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;29051/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;29063/2021;Copii minori: 1;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;29069/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26568/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;31810/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;33453/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;29049/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;25639/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26556/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26554/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;26581/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;25627/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;35552/2022;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;35583/2022;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;23977/2022;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;4934/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;4935/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;35563/2022;Copii minori: 2;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;32919/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;29074/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;31802/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;35564/2022;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;25636/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;25635/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;29078/2021;Copii minori: 2;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;29070/2021;;Ordin-1992P-10.06.2026-art-11.pdf
10.06.2026;1992P;9232/2021;;Ordin-1992P-10.06.2026-art-11.pdf
