Tarih;Karar (Ordin) No;Dosya Numarası;Ek Bilgi;Kaynak Belge
23.07.2019;1766P;94207/2018;;Ordin_nr._1766P_din_23_07_2019.pdf
23.07.2019;1766P;94003/2018;;Ordin_nr._1766P_din_23_07_2019.pdf
23.07.2019;1766P;93737/2018;;Ordin_nr._1766P_din_23_07_2019.pdf
23.07.2019;1766P;93730/2018;;Ordin_nr._1766P_din_23_07_2019.pdf
23.07.2019;1766P;94121/2018;;Ordin_nr._1766P_din_23_07_2019.pdf
23.07.2019;1766P;93718/2018;;Ordin_nr._1766P_din_23_07_2019.pdf
23.07.2019;1766P;93718/2018;;Ordin_nr._1766P_din_23_07_2019.pdf
23.07.2019;1766P;93932/2018;;Ordin_nr._1766P_din_23_07_2019.pdf
23.07.2019;1766P;93399/2018;;Ordin_nr._1766P_din_23_07_2019.pdf
23.07.2019;1766P;55234/2018;;Ordin_nr._1766P_din_23_07_2019.pdf
23.07.2019;1766P;55192/2018;Copii minori: 3;Ordin_nr._1766P_din_23_07_2019.pdf
23.07.2019;1766P;55170/2018;;Ordin_nr._1766P_din_23_07_2019.pdf
23.07.2019;1766P;93484/2018;;Ordin_nr._1766P_din_23_07_2019.pdf
23.07.2019;1766P;94106/2018;;Ordin_nr._1766P_din_23_07_2019.pdf
23.07.2019;1766P;94081/2018;Copii minori: 1;Ordin_nr._1766P_din_23_07_2019.pdf
23.07.2019;1766P;94042/2018;;Ordin_nr._1766P_din_23_07_2019.pdf
23.07.2019;1766P;93623/2018;;Ordin_nr._1766P_din_23_07_2019.pdf
23.07.2019;1766P;93413/2018;;Ordin_nr._1766P_din_23_07_2019.pdf
23.07.2019;1765P;19967/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;19973/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;18964/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;2043/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;24805/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;21731/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;21738/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;21741/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;1391/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;1389/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;18959/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;585/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;20373/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;20388/2019;Copii minori: 2;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;20380/2019;Copii minori: 1;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;20394/2019;Copii minori: 1;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;694/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;2095/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;2041/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;18924/2019;Copii minori: 1;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;24882/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;24886/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;19910/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;18928/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;21565/2019;Copii minori: 1;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;19117/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;2010/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;18947/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;603/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;2078/2019;Copii minori: 3;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;2050/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;2096/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;2053/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;1848/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;1469/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;20635/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;205/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;685/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;19733/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;19730/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;19728/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;2093/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;2100/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;2059/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;1/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;2083/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;2094/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;2081/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;18931/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;18855/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;18890/2019;Copii minori: 2;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;2021/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;2031/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;2037/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;2110/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;2116/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;21367/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;165/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;21206/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;18910/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;24908/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;21565/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;1873/2019;Copii minori: 2;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;19962/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;1890/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;18886/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;18883/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;18957/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1765P;18954/2019;;Ordin_nr._1765P_din_23.07.2019.pdf
23.07.2019;1763P;99140/2018;Copii minori: 1;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;51988/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;96611/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;96606/2018;Copii minori: 2;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;96026/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;96554/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;96549/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;96556/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;98818/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;96500/2018;Copii minori: 2;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;94803/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;95396/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;94221/2018;Copii minori: 3;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;98922/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;52316/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;52309/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;52313/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;94662/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;97433/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;96564/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;95571/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;95573/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;97416/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;94389/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;95194/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;52695/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;52701/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;96578/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;96572/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;97833/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;96566/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;96560/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;96590/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;96601/2018;Copii minori: 1;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;96595/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;94392/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;96003/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;96013/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;97280/2018;Copii minori: 1;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;95413/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;95415/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;95411/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;97529/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;94401/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;96585/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;95798/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;95802/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;94819/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;95182/2018;Copii minori: 2;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;95186/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;95186/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;95989/2018;Copii minori: 1;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;97424/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;97418/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;95816/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;96194/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;97463/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;52168/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;52170/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;52231/2018;Copii minori: 4;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;52223/2018;Copii minori: 1;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;95289/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
23.07.2019;1763P;96833/2018;;Ordin_nr._1763P_din_23.07.2019.pdf
22.07.2019;1762P;78237/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;80628/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;74341/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78295/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78512/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78351/2018;Copii minori: 2;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78351/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78474/2018;Copii minori: 1;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;75090/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;75070/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;75080/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78370/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78453/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78370/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;77773/2018;Copii minori: 1;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;77773/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78272/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78230/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78267/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78244/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;77905/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;77891/2018;Copii minori: 2;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;77901/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78421/2018;Copii minori: 2;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;75699/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;79757/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;79757/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78322/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78279/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;74539/2018;Copii minori: 2;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78292/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78498/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78494/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78340/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;75505/2018;Copii minori: 1;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;80528/2018;Copii minori: 2;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78462/2018;Copii minori: 1;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78481/2018;Copii minori: 2;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78465/2018;Copii minori: 2;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;74545/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78454/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78517/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78460/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78430/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;75748/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78458/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78434/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78379/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;75144/2018;Copii minori: 1;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;80727/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;80718/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;80702/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78410/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;75721/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;77966/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78982/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78362/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;75493/2018;Copii minori: 1;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;75483/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;80748/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;80740/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;76332/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;77518/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78853/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78369/2018;Copii minori: 3;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;78382/2018;Copii minori: 4;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;75715/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;74343/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1762P;80795/2018;;Ordin_nr._1762P_din_22.07.2019.pdf
22.07.2019;1761P;80301/2018;;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;81204/2018;;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;80406/2018;Copii minori: 2;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;80455/2018;;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;80266/2018;;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;80344/2018;Copii minori: 2;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;80212/2018;Copii minori: 1;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;80212/2018;;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;78223/2018;;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;78223/2018;Copii minori: 2;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;80328/2018;;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;80315/2018;;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;80508/2018;;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;80893/2018;;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;81093/2018;;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;80460/2018;;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;81211/2018;;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;81236/2018;;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;80501/2018;Copii minori: 1;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;80468/2018;;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;78210/2018;;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;55326/2018;;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;81164/2018;Copii minori: 2;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;80784/2018;;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;81183/2018;;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;81174/2018;;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;80483/2018;;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1761P;80484/2018;;Ordin_nr._1761P_din_22.07.2019.pdf
22.07.2019;1757P;47269/2018;Copii minori: 2;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;17212/2018;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;44349/2018;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;6711/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;7158/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;44347/2018;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;45600/2018;Copii minori: 3;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;45262/2018;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;6219/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;46187/2018;Copii minori: 1;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;7155/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;7142/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;5423/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;44341/2018;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;45955/2018;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;7146/2019;Copii minori: 2;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;7147/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;5484/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;5934/2019;Copii minori: 1;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;5925/2019;Copii minori: 2;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;47330/2018;Copii minori: 1;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;47336/2018;Copii minori: 2;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;47339/2018;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;7154/2019;Copii minori: 2;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;5416/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;44348/2018;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;6519/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;6049/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;7143/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;7145/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;7141/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;45604/2018;Copii minori: 3;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;7153/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;7156/2019;Copii minori: 1;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;7150/2019;Copii minori: 3;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;7159/2019;Copii minori: 2;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;44576/2018;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;5429/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;5427/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;7149/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;16980/2018;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;5451/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;44343/2018;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;5448/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;45353/2018;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;5455/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;44339/2018;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;17960/2018;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;44631/2018;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;6798/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;17496/2018;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;44340/2018;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;44595/2018;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;6722/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;6711/2019;Copii minori: 2;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;6704/2019;Copii minori: 3;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;7151/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;5437/2019;Copii minori: 1;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;5437/2019;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;7157/2019;Copii minori: 1;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;5472/2019;Copii minori: 1;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;44371/2018;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;17586/2018;Copii minori: 4;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;17576/2018;Copii minori: 3;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;17576/2018;;Ordin_nr._1757P_din_22.07.2019.pdf
22.07.2019;1757P;44584/2018;Copii minori: 3;Ordin_nr._1757P_din_22.07.2019.pdf
